group,client_id,click_flg
control,10878,1
control,10879,0
control,10880,1
control,10881,0
control,10882,1
control,10883,0
control,10884,1
control,10885,0
control,10886,1
control,10887,1
control,10888,0
control,10889,0
control,10890,0
control,10891,0
control,10892,0
control,10893,0
control,10894,0
control,10895,0
control,10896,1
control,10897,0
control,10898,0
control,10899,0
control,10900,0
control,10901,0
control,10902,0
control,10903,1
control,10904,1
control,10905,0
control,10906,0
control,10907,0
control,10908,0
control,10909,1
control,10910,0
control,10911,0
control,10912,0
control,10913,0
control,10914,0
control,10915,0
control,10916,1
control,10917,1
control,10918,1
control,10919,0
control,10920,0
control,10921,1
control,10922,0
control,10923,0
control,10924,0
control,10925,0
control,10926,1
control,10927,0
control,10928,1
control,10929,0
control,10930,1
control,10931,1
control,10932,0
control,10933,0
control,10934,1
control,10935,0
control,10936,0
control,10937,0
control,10938,0
control,10939,1
control,10940,1
control,10941,1
control,10942,0
control,10943,0
control,10944,0
control,10945,0
control,10946,1
control,10947,1
control,10948,1
control,10949,1
control,10950,1
control,10951,0
control,10952,0
control,10953,0
control,10954,0
control,10955,1
control,10956,0
control,10957,1
control,10958,0
control,10959,1
control,10960,0
control,10961,1
control,10962,0
control,10963,1
control,10964,0
control,10965,0
control,10966,0
control,10967,0
control,10968,1
control,10969,1
control,10970,1
control,10971,0
control,10972,0
control,10973,0
control,10974,0
control,10975,1
control,10976,1
control,10977,0
control,10978,1
control,10979,0
control,10980,0
control,10981,1
control,10982,0
control,10983,0
control,10984,0
control,10985,0
control,10986,0
control,10987,0
control,10988,0
control,10989,0
control,10990,0
control,10991,0
control,10992,0
control,10993,0
control,10994,0
control,10995,0
control,10996,1
control,10997,0
control,10998,0
control,10999,0
control,11000,0
control,11001,0
control,11002,0
control,11003,0
control,11004,1
control,11005,1
control,11006,1
control,11007,0
control,11008,0
control,11009,0
control,11010,1
control,11011,1
control,11012,0
control,11013,1
control,11014,1
control,11015,0
control,11016,0
control,11017,0
control,11018,0
control,11019,1
control,11020,1
control,11021,1
control,11022,0
control,11023,0
control,11024,1
control,11025,0
control,11026,0
control,11027,0
control,11028,0
control,11029,0
control,11030,0
control,11031,0
control,11032,1
control,11033,0
control,11034,0
control,11035,0
control,11036,0
control,11037,0
control,11038,0
control,11039,0
control,11040,0
control,11041,1
control,11042,0
control,11043,1
control,11044,0
control,11045,1
control,11046,0
control,11047,0
control,11048,0
control,11049,1
control,11050,1
control,11051,0
control,11052,0
control,11053,0
control,11054,0
control,11055,0
control,11056,0
control,11057,0
control,11058,0
control,11059,0
control,11060,0
control,11061,0
control,11062,0
control,11063,0
control,11064,0
control,11065,0
control,11066,0
control,11067,1
control,11068,1
control,11069,0
control,11070,0
control,11071,0
control,11072,0
control,11073,0
control,11074,0
control,11075,1
control,11076,0
control,11077,0
control,11078,0
control,11079,1
control,11080,0
control,11081,0
control,11082,0
control,11083,0
control,11084,0
control,11085,0
control,11086,0
control,11087,1
control,11088,0
control,11089,1
control,11090,1
control,11091,0
control,11092,1
control,11093,0
control,11094,1
control,11095,0
control,11096,0
control,11097,0
control,11098,0
control,11099,0
control,11100,0
control,11101,1
control,11102,0
control,11103,1
control,11104,0
control,11105,0
control,11106,1
control,11107,0
control,11108,0
control,11109,0
control,11110,0
control,11111,0
control,11112,0
control,11113,0
control,11114,0
control,11115,0
control,11116,1
control,11117,1
control,11118,0
control,11119,0
control,11120,1
control,11121,1
control,11122,0
control,11123,0
control,11124,0
control,11125,1
control,11126,0
control,11127,0
control,11128,1
control,11129,0
control,11130,1
control,11131,0
control,11132,0
control,11133,0
control,11134,0
control,11135,1
control,11136,0
control,11137,0
control,11138,1
control,11139,0
control,11140,1
control,11141,0
control,11142,0
control,11143,0
control,11144,1
control,11145,0
control,11146,0
control,11147,0
control,11148,0
control,11149,0
control,11150,1
control,11151,1
control,11152,0
control,11153,0
control,11154,0
control,11155,0
control,11156,1
control,11157,1
control,11158,0
control,11159,0
control,11160,0
control,11161,0
control,11162,1
control,11163,0
control,11164,1
control,11165,0
control,11166,1
control,11167,0
control,11168,1
control,11169,1
control,11170,1
control,11171,0
control,11172,0
control,11173,0
control,11174,0
control,11175,0
control,11176,0
control,11177,1
control,11178,1
control,11179,0
control,11180,0
control,11181,0
control,11182,1
control,11183,0
control,11184,1
control,11185,1
control,11186,0
control,11187,0
control,11188,1
control,11189,1
control,11190,0
control,11191,1
control,11192,0
control,11193,0
control,11194,0
control,11195,1
control,11196,0
control,11197,0
control,11198,0
control,11199,0
control,11200,1
control,11201,0
control,11202,0
control,11203,0
control,11204,1
control,11205,1
control,11206,1
control,11207,0
control,11208,1
control,11209,0
control,11210,0
control,11211,0
control,11212,1
control,11213,0
control,11214,0
control,11215,0
control,11216,0
control,11217,1
control,11218,0
control,11219,0
control,11220,0
control,11221,0
control,11222,1
control,11223,0
control,11224,0
control,11225,0
control,11226,0
control,11227,0
control,11228,0
control,11229,1
control,11230,0
control,11231,0
control,11232,1
control,11233,0
control,11234,0
control,11235,0
control,11236,0
control,11237,0
control,11238,0
control,11239,0
control,11240,0
control,11241,0
control,11242,1
control,11243,0
control,11244,0
control,11245,0
control,11246,0
control,11247,0
control,11248,0
control,11249,0
control,11250,1
control,11251,1
control,11252,0
control,11253,0
control,11254,1
control,11255,1
control,11256,0
control,11257,1
control,11258,0
control,11259,0
control,11260,0
control,11261,0
control,11262,0
control,11263,0
control,11264,0
control,11265,0
control,11266,0
control,11267,0
control,11268,0
control,11269,1
control,11270,1
control,11271,0
control,11272,0
control,11273,0
control,11274,0
control,11275,0
control,11276,0
control,11277,0
control,11278,0
control,11279,0
control,11280,1
control,11281,0
control,11282,0
control,11283,0
control,11284,1
control,11285,1
control,11286,0
control,11287,0
control,11288,0
control,11289,0
control,11290,1
control,11291,0
control,11292,0
control,11293,0
control,11294,1
control,11295,0
control,11296,1
control,11297,0
control,11298,0
control,11299,0
control,11300,1
control,11301,0
control,11302,0
control,11303,1
control,11304,0
control,11305,0
control,11306,0
control,11307,0
control,11308,1
control,11309,0
control,11310,0
control,11311,1
control,11312,1
control,11313,1
control,11314,0
control,11315,0
control,11316,0
control,11317,0
control,11318,0
control,11319,0
control,11320,0
control,11321,0
control,11322,0
control,11323,0
control,11324,0
control,11325,0
control,11326,0
control,11327,0
control,11328,0
control,11329,0
control,11330,0
control,11331,0
control,11332,0
control,11333,0
control,11334,0
control,11335,0
control,11336,1
control,11337,1
control,11338,0
control,11339,0
control,11340,0
control,11341,1
control,11342,1
control,11343,0
control,11344,0
control,11345,1
control,11346,0
control,11347,0
control,11348,1
control,11349,1
control,11350,1
control,11351,1
control,11352,0
control,11353,1
control,11354,0
control,11355,0
control,11356,1
control,11357,0
control,11358,0
control,11359,0
control,11360,0
control,11361,1
control,11362,0
control,11363,0
control,11364,0
control,11365,0
control,11366,0
control,11367,0
control,11368,1
control,11369,0
control,11370,0
control,11371,0
control,11372,0
control,11373,0
control,11374,1
control,11375,1
control,11376,1
control,11377,1
control,11378,1
control,11379,1
control,11380,1
control,11381,1
control,11382,0
control,11383,0
control,11384,1
control,11385,0
control,11386,0
control,11387,0
control,11388,0
control,11389,1
control,11390,0
control,11391,0
control,11392,1
control,11393,0
control,11394,0
control,11395,0
control,11396,0
control,11397,0
control,11398,0
control,11399,0
control,11400,0
control,11401,0
control,11402,0
control,11403,0
control,11404,1
control,11405,0
control,11406,0
control,11407,0
control,11408,1
control,11409,0
control,11410,0
control,11411,0
control,11412,1
control,11413,0
control,11414,0
control,11415,0
control,11416,0
control,11417,0
control,11418,0
control,11419,0
control,11420,0
control,11421,0
control,11422,0
control,11423,1
control,11424,1
control,11425,1
control,11426,0
control,11427,0
control,11428,0
control,11429,0
control,11430,0
control,11431,0
control,11432,0
control,11433,0
control,11434,0
control,11435,0
control,11436,0
control,11437,1
control,11438,0
control,11439,0
control,11440,0
control,11441,0
control,11442,1
control,11443,0
control,11444,0
control,11445,0
control,11446,1
control,11447,0
control,11448,0
control,11449,1
control,11450,0
control,11451,0
control,11452,0
control,11453,0
control,11454,0
control,11455,0
control,11456,0
control,11457,0
control,11458,0
control,11459,0
control,11460,0
control,11461,1
control,11462,0
control,11463,0
control,11464,0
control,11465,0
control,11466,0
control,11467,1
control,11468,0
control,11469,0
control,11470,1
control,11471,1
control,11472,1
control,11473,0
control,11474,0
control,11475,1
control,11476,0
control,11477,1
control,11478,0
control,11479,1
control,11480,1
control,11481,0
control,11482,0
control,11483,1
control,11484,0
control,11485,1
control,11486,1
control,11487,1
control,11488,1
control,11489,1
control,11490,1
control,11491,0
control,11492,0
control,11493,0
control,11494,1
control,11495,1
control,11496,0
control,11497,0
control,11498,1
control,11499,0
control,11500,0
control,11501,1
control,11502,1
control,11503,0
control,11504,0
control,11505,0
control,11506,0
control,11507,0
control,11508,1
control,11509,0
control,11510,0
control,11511,0
control,11512,0
control,11513,0
control,11514,0
control,11515,0
control,11516,0
control,11517,1
control,11518,0
control,11519,1
control,11520,0
control,11521,0
control,11522,0
control,11523,0
control,11524,0
control,11525,1
control,11526,1
control,11527,0
control,11528,0
control,11529,0
control,11530,1
control,11531,1
control,11532,0
control,11533,1
control,11534,1
control,11535,0
control,11536,0
control,11537,0
control,11538,0
control,11539,1
control,11540,0
control,11541,0
control,11542,1
control,11543,0
control,11544,0
control,11545,0
control,11546,1
control,11547,0
control,11548,1
control,11549,1
control,11550,0
control,11551,0
control,11552,1
control,11553,0
control,11554,0
control,11555,1
control,11556,1
control,11557,0
control,11558,1
control,11559,0
control,11560,0
control,11561,0
control,11562,0
control,11563,1
control,11564,1
control,11565,0
control,11566,1
control,11567,1
control,11568,0
control,11569,0
control,11570,0
control,11571,0
control,11572,0
control,11573,0
control,11574,0
control,11575,0
control,11576,0
control,11577,0
control,11578,1
control,11579,0
control,11580,0
control,11581,0
control,11582,0
control,11583,1
control,11584,0
control,11585,0
control,11586,0
control,11587,0
control,11588,0
control,11589,0
control,11590,0
control,11591,1
control,11592,0
control,11593,0
control,11594,0
control,11595,1
control,11596,1
control,11597,0
control,11598,0
control,11599,1
control,11600,1
control,11601,0
control,11602,0
control,11603,1
control,11604,0
control,11605,0
control,11606,0
control,11607,0
control,11608,0
control,11609,1
control,11610,1
control,11611,0
control,11612,1
control,11613,0
control,11614,1
control,11615,0
control,11616,0
control,11617,0
control,11618,1
control,11619,0
control,11620,0
control,11621,0
control,11622,1
control,11623,0
control,11624,1
control,11625,0
control,11626,0
control,11627,0
control,11628,0
control,11629,1
control,11630,0
control,11631,0
control,11632,1
control,11633,0
control,11634,0
control,11635,0
control,11636,1
control,11637,0
control,11638,0
control,11639,1
control,11640,0
control,11641,0
control,11642,0
control,11643,1
control,11644,1
control,11645,0
control,11646,0
control,11647,1
control,11648,0
control,11649,0
control,11650,0
control,11651,0
control,11652,0
control,11653,0
control,11654,0
control,11655,1
control,11656,0
control,11657,1
control,11658,0
control,11659,1
control,11660,0
control,11661,0
control,11662,0
control,11663,1
control,11664,0
control,11665,1
control,11666,1
control,11667,0
control,11668,0
control,11669,0
control,11670,0
control,11671,0
control,11672,0
control,11673,1
control,11674,1
control,11675,0
control,11676,1
control,11677,1
control,11678,1
control,11679,0
control,11680,0
control,11681,0
control,11682,0
control,11683,0
control,11684,0
control,11685,0
control,11686,0
control,11687,1
control,11688,0
control,11689,0
control,11690,0
control,11691,0
control,11692,0
control,11693,0
control,11694,0
control,11695,0
control,11696,0
control,11697,0
control,11698,0
control,11699,0
control,11700,0
control,11701,1
control,11702,0
control,11703,0
control,11704,0
control,11705,0
control,11706,0
control,11707,0
control,11708,0
control,11709,0
control,11710,0
control,11711,0
control,11712,0
control,11713,0
control,11714,0
control,11715,0
control,11716,1
control,11717,0
control,11718,0
control,11719,0
control,11720,1
control,11721,1
control,11722,0
control,11723,0
control,11724,0
control,11725,0
control,11726,0
control,11727,1
control,11728,0
control,11729,1
control,11730,0
control,11731,1
control,11732,0
control,11733,0
control,11734,0
control,11735,0
control,11736,1
control,11737,0
control,11738,0
control,11739,0
control,11740,0
control,11741,0
control,11742,0
control,11743,0
control,11744,0
control,11745,0
control,11746,0
control,11747,0
control,11748,0
control,11749,0
control,11750,1
control,11751,0
control,11752,1
control,11753,0
control,11754,0
control,11755,1
control,11756,0
control,11757,0
control,11758,1
control,11759,0
control,11760,0
control,11761,0
control,11762,1
control,11763,0
control,11764,0
control,11765,1
control,11766,0
control,11767,1
control,11768,1
control,11769,0
control,11770,1
control,11771,1
control,11772,0
control,11773,0
control,11774,1
control,11775,0
control,11776,1
control,11777,0
control,11778,0
control,11779,0
control,11780,1
control,11781,0
control,11782,1
control,11783,0
control,11784,0
control,11785,0
control,11786,1
control,11787,0
control,11788,0
control,11789,0
control,11790,0
control,11791,0
control,11792,1
control,11793,0
control,11794,0
control,11795,0
control,11796,1
control,11797,1
control,11798,0
control,11799,0
control,11800,0
control,11801,0
control,11802,1
control,11803,0
control,11804,1
control,11805,0
control,11806,0
control,11807,0
control,11808,1
control,11809,0
control,11810,0
control,11811,1
control,11812,0
control,11813,0
control,11814,1
control,11815,1
control,11816,0
control,11817,0
control,11818,0
control,11819,0
control,11820,0
control,11821,0
control,11822,1
control,11823,1
control,11824,0
control,11825,0
control,11826,1
control,11827,1
control,11828,0
control,11829,0
control,11830,0
control,11831,0
control,11832,1
control,11833,1
control,11834,0
control,11835,0
control,11836,0
control,11837,1
control,11838,0
control,11839,1
control,11840,0
control,11841,0
control,11842,0
control,11843,1
control,11844,0
control,11845,0
control,11846,0
control,11847,1
control,11848,0
control,11849,0
control,11850,1
control,11851,0
control,11852,0
control,11853,1
control,11854,0
control,11855,0
control,11856,0
control,11857,0
control,11858,0
control,11859,1
control,11860,0
control,11861,0
control,11862,1
control,11863,0
control,11864,0
control,11865,1
control,11866,0
control,11867,0
control,11868,1
control,11869,1
control,11870,0
control,11871,0
control,11872,0
control,11873,0
control,11874,1
control,11875,1
control,11876,0
control,11877,0
control,11878,0
control,11879,0
control,11880,0
control,11881,0
control,11882,0
control,11883,0
control,11884,0
control,11885,0
control,11886,0
control,11887,0
control,11888,0
control,11889,0
control,11890,1
control,11891,0
control,11892,0
control,11893,0
control,11894,0
control,11895,0
control,11896,0
control,11897,1
control,11898,0
control,11899,0
control,11900,1
control,11901,0
control,11902,0
control,11903,0
control,11904,1
control,11905,1
control,11906,0
control,11907,0
control,11908,0
control,11909,1
control,11910,0
control,11911,0
control,11912,0
control,11913,0
control,11914,0
control,11915,1
control,11916,0
control,11917,0
control,11918,1
control,11919,0
control,11920,0
control,11921,0
control,11922,0
control,11923,0
control,11924,1
control,11925,0
control,11926,0
control,11927,0
control,11928,0
control,11929,1
control,11930,0
control,11931,1
control,11932,1
control,11933,0
control,11934,0
control,11935,0
control,11936,0
control,11937,0
control,11938,1
control,11939,0
control,11940,0
control,11941,1
control,11942,1
control,11943,0
control,11944,0
control,11945,1
control,11946,0
control,11947,0
control,11948,1
control,11949,0
control,11950,1
control,11951,0
control,11952,0
control,11953,0
control,11954,1
control,11955,1
control,11956,1
control,11957,0
control,11958,1
control,11959,1
control,11960,1
control,11961,0
control,11962,0
control,11963,1
control,11964,0
control,11965,0
control,11966,0
control,11967,0
control,11968,1
control,11969,0
control,11970,0
control,11971,0
control,11972,0
control,11973,1
control,11974,0
control,11975,1
control,11976,0
control,11977,0
control,11978,1
control,11979,1
control,11980,0
control,11981,0
control,11982,0
control,11983,0
control,11984,0
control,11985,0
control,11986,0
control,11987,0
control,11988,1
control,11989,1
control,11990,1
control,11991,0
control,11992,0
control,11993,1
control,11994,0
control,11995,0
control,11996,0
control,11997,0
control,11998,1
control,11999,0
control,12000,0
control,12001,0
control,12002,0
control,12003,0
control,12004,1
control,12005,0
control,12006,1
control,12007,0
control,12008,0
control,12009,0
control,12010,0
control,12011,0
control,12012,0
control,12013,0
control,12014,0
control,12015,1
control,12016,1
control,12017,0
control,12018,0
control,12019,1
control,12020,1
control,12021,1
control,12022,0
control,12023,0
control,12024,0
control,12025,0
control,12026,1
control,12027,1
control,12028,0
control,12029,0
control,12030,0
control,12031,1
control,12032,1
control,12033,1
control,12034,1
control,12035,0
control,12036,0
control,12037,0
control,12038,1
control,12039,0
control,12040,1
control,12041,1
control,12042,0
control,12043,0
control,12044,0
control,12045,1
control,12046,0
control,12047,0
control,12048,0
control,12049,1
control,12050,0
control,12051,1
control,12052,1
control,12053,1
control,12054,1
control,12055,0
control,12056,0
control,12057,1
control,12058,1
control,12059,0
control,12060,0
control,12061,1
control,12062,0
control,12063,0
control,12064,1
control,12065,0
control,12066,0
control,12067,1
control,12068,0
control,12069,0
control,12070,0
control,12071,0
control,12072,0
control,12073,1
control,12074,0
control,12075,0
control,12076,1
control,12077,0
control,12078,0
control,12079,1
control,12080,0
control,12081,1
control,12082,1
control,12083,0
control,12084,0
control,12085,0
control,12086,1
control,12087,1
control,12088,1
control,12089,0
control,12090,1
control,12091,0
control,12092,0
control,12093,0
control,12094,0
control,12095,0
control,12096,0
control,12097,0
control,12098,0
control,12099,0
control,12100,0
control,12101,0
control,12102,1
control,12103,0
control,12104,1
control,12105,1
control,12106,0
control,12107,1
control,12108,1
control,12109,0
control,12110,0
control,12111,0
control,12112,0
control,12113,0
control,12114,1
control,12115,0
control,12116,1
control,12117,0
control,12118,0
control,12119,1
control,12120,0
control,12121,0
control,12122,0
control,12123,1
control,12124,1
control,12125,0
control,12126,0
control,12127,0
control,12128,0
control,12129,0
control,12130,0
control,12131,1
control,12132,0
control,12133,0
control,12134,0
control,12135,1
control,12136,0
control,12137,0
control,12138,0
control,12139,0
control,12140,0
control,12141,0
control,12142,0
control,12143,0
control,12144,1
control,12145,1
control,12146,0
control,12147,0
control,12148,0
control,12149,0
control,12150,0
control,12151,0
control,12152,0
control,12153,0
control,12154,1
control,12155,0
control,12156,0
control,12157,1
control,12158,0
control,12159,0
control,12160,0
control,12161,0
control,12162,0
control,12163,0
control,12164,1
control,12165,0
control,12166,1
control,12167,0
control,12168,0
control,12169,0
control,12170,0
control,12171,1
control,12172,1
control,12173,0
control,12174,0
control,12175,0
control,12176,0
control,12177,0
control,12178,0
control,12179,1
control,12180,1
control,12181,0
control,12182,0
control,12183,1
control,12184,0
control,12185,0
control,12186,1
control,12187,0
control,12188,0
control,12189,0
control,12190,1
control,12191,0
control,12192,1
control,12193,0
control,12194,0
control,12195,0
control,12196,0
control,12197,1
control,12198,0
control,12199,1
control,12200,0
control,12201,0
control,12202,0
control,12203,0
control,12204,0
control,12205,1
control,12206,1
control,12207,0
control,12208,0
control,12209,1
control,12210,0
control,12211,0
control,12212,1
control,12213,1
control,12214,1
control,12215,0
control,12216,1
control,12217,1
control,12218,1
control,12219,0
control,12220,0
control,12221,0
control,12222,0
control,12223,0
control,12224,0
control,12225,0
control,12226,0
control,12227,1
control,12228,1
control,12229,0
control,12230,0
control,12231,0
control,12232,0
control,12233,1
control,12234,0
control,12235,0
control,12236,0
control,12237,1
control,12238,1
control,12239,0
control,12240,0
control,12241,0
control,12242,0
control,12243,1
control,12244,0
control,12245,1
control,12246,0
control,12247,0
control,12248,1
control,12249,1
control,12250,1
control,12251,0
control,12252,0
control,12253,1
control,12254,0
control,12255,0
control,12256,0
control,12257,0
control,12258,1
control,12259,1
control,12260,0
control,12261,0
control,12262,1
control,12263,1
control,12264,0
control,12265,0
control,12266,1
control,12267,1
control,12268,1
control,12269,0
control,12270,0
control,12271,0
control,12272,0
control,12273,0
control,12274,0
control,12275,0
control,12276,0
control,12277,1
control,12278,0
control,12279,1
control,12280,0
control,12281,0
control,12282,0
control,12283,0
control,12284,0
control,12285,0
control,12286,0
control,12287,0
control,12288,0
control,12289,0
control,12290,1
control,12291,0
control,12292,0
control,12293,0
control,12294,1
control,12295,1
control,12296,0
control,12297,0
control,12298,1
control,12299,1
control,12300,1
control,12301,1
control,12302,1
control,12303,0
control,12304,0
control,12305,1
control,12306,0
control,12307,0
control,12308,0
control,12309,0
control,12310,0
control,12311,0
control,12312,1
control,12313,0
control,12314,0
control,12315,0
control,12316,0
control,12317,0
control,12318,0
control,12319,1
control,12320,0
control,12321,0
control,12322,0
control,12323,0
control,12324,0
control,12325,1
control,12326,1
control,12327,1
control,12328,0
control,12329,0
control,12330,1
control,12331,1
control,12332,0
control,12333,0
control,12334,1
control,12335,0
control,12336,0
control,12337,0
control,12338,0
control,12339,0
control,12340,0
control,12341,0
control,12342,1
control,12343,0
control,12344,1
control,12345,1
control,12346,0
control,12347,1
control,12348,0
control,12349,0
control,12350,0
control,12351,0
control,12352,0
control,12353,1
control,12354,0
control,12355,1
control,12356,1
control,12357,0
control,12358,1
control,12359,0
control,12360,1
control,12361,1
control,12362,0
control,12363,1
control,12364,0
control,12365,0
control,12366,1
control,12367,0
control,12368,0
control,12369,1
control,12370,1
control,12371,1
control,12372,0
control,12373,0
control,12374,0
control,12375,0
control,12376,0
control,12377,0
control,12378,0
control,12379,0
control,12380,0
control,12381,0
control,12382,0
control,12383,0
control,12384,1
control,12385,0
control,12386,0
control,12387,1
control,12388,0
control,12389,0
control,12390,0
control,12391,0
control,12392,0
control,12393,0
control,12394,0
control,12395,1
control,12396,0
control,12397,0
control,12398,0
control,12399,0
control,12400,0
control,12401,0
control,12402,0
control,12403,0
control,12404,0
control,12405,0
control,12406,0
control,12407,0
control,12408,1
control,12409,0
control,12410,1
control,12411,1
control,12412,1
control,12413,0
control,12414,0
control,12415,1
control,12416,1
control,12417,0
control,12418,0
control,12419,0
control,12420,0
control,12421,0
control,12422,1
control,12423,0
control,12424,1
control,12425,0
control,12426,0
control,12427,0
control,12428,0
control,12429,0
control,12430,0
control,12431,1
control,12432,0
control,12433,0
control,12434,0
control,12435,0
control,12436,0
control,12437,0
control,12438,1
control,12439,1
control,12440,0
control,12441,0
control,12442,1
control,12443,0
control,12444,1
control,12445,1
control,12446,0
control,12447,1
control,12448,0
control,12449,0
control,12450,0
control,12451,0
control,12452,0
control,12453,0
control,12454,1
control,12455,0
control,12456,1
control,12457,1
control,12458,0
control,12459,1
control,12460,1
control,12461,0
control,12462,0
control,12463,0
control,12464,1
control,12465,0
control,12466,0
control,12467,0
control,12468,1
control,12469,1
control,12470,0
control,12471,0
control,12472,0
control,12473,0
control,12474,0
control,12475,0
control,12476,0
control,12477,0
control,12478,0
control,12479,0
control,12480,0
control,12481,0
control,12482,1
control,12483,1
control,12484,1
control,12485,0
control,12486,0
control,12487,0
control,12488,0
control,12489,0
control,12490,0
control,12491,0
control,12492,0
control,12493,0
control,12494,0
control,12495,0
control,12496,1
control,12497,1
control,12498,1
control,12499,1
control,12500,0
control,12501,0
control,12502,1
control,12503,0
control,12504,0
control,12505,0
control,12506,0
control,12507,1
control,12508,0
control,12509,0
control,12510,0
control,12511,1
control,12512,0
control,12513,0
control,12514,0
control,12515,1
control,12516,0
control,12517,1
control,12518,0
control,12519,0
control,12520,1
control,12521,1
control,12522,0
control,12523,1
control,12524,0
control,12525,1
control,12526,0
control,12527,0
control,12528,0
control,12529,0
control,12530,0
control,12531,1
control,12532,1
control,12533,0
control,12534,0
control,12535,0
control,12536,0
control,12537,1
control,12538,0
control,12539,1
control,12540,0
control,12541,0
control,12542,0
control,12543,0
control,12544,0
control,12545,0
control,12546,0
control,12547,0
control,12548,0
control,12549,0
control,12550,0
control,12551,0
control,12552,0
control,12553,0
control,12554,0
control,12555,1
control,12556,0
control,12557,0
control,12558,0
control,12559,0
control,12560,0
control,12561,0
control,12562,0
control,12563,1
control,12564,1
control,12565,0
control,12566,0
control,12567,1
control,12568,1
control,12569,0
control,12570,1
control,12571,0
control,12572,1
control,12573,0
control,12574,0
control,12575,0
control,12576,1
control,12577,0
control,12578,0
control,12579,1
control,12580,1
control,12581,1
control,12582,0
control,12583,0
control,12584,1
control,12585,0
control,12586,1
control,12587,0
control,12588,0
control,12589,1
control,12590,0
control,12591,0
control,12592,0
control,12593,1
control,12594,1
control,12595,0
control,12596,1
control,12597,1
control,12598,0
control,12599,0
control,12600,0
control,12601,0
control,12602,0
control,12603,0
control,12604,0
control,12605,1
control,12606,1
control,12607,0
control,12608,0
control,12609,0
control,12610,0
control,12611,0
control,12612,0
control,12613,0
control,12614,0
control,12615,1
control,12616,0
control,12617,0
control,12618,0
control,12619,1
control,12620,0
control,12621,0
control,12622,1
control,12623,0
control,12624,1
control,12625,0
control,12626,1
control,12627,0
control,12628,1
control,12629,0
control,12630,1
control,12631,0
control,12632,1
control,12633,0
control,12634,0
control,12635,1
control,12636,1
control,12637,0
control,12638,0
control,12639,0
control,12640,0
control,12641,0
control,12642,0
control,12643,1
control,12644,1
control,12645,1
control,12646,0
control,12647,0
control,12648,1
control,12649,0
control,12650,0
control,12651,1
control,12652,1
control,12653,0
control,12654,0
control,12655,0
control,12656,0
control,12657,1
control,12658,1
control,12659,0
control,12660,1
control,12661,0
control,12662,0
control,12663,0
control,12664,0
control,12665,0
control,12666,1
control,12667,0
control,12668,1
control,12669,1
control,12670,0
control,12671,0
control,12672,1
control,12673,1
control,12674,0
control,12675,0
control,12676,1
control,12677,0
control,12678,0
control,12679,0
control,12680,0
control,12681,0
control,12682,0
control,12683,1
control,12684,0
control,12685,0
control,12686,0
control,12687,0
control,12688,0
control,12689,0
control,12690,1
control,12691,0
control,12692,0
control,12693,0
control,12694,0
control,12695,0
control,12696,0
control,12697,0
control,12698,1
control,12699,0
control,12700,0
control,12701,0
control,12702,0
control,12703,0
control,12704,0
control,12705,0
control,12706,1
control,12707,1
control,12708,1
control,12709,0
control,12710,1
control,12711,0
control,12712,0
control,12713,0
control,12714,1
control,12715,1
control,12716,0
control,12717,0
control,12718,0
control,12719,1
control,12720,0
control,12721,0
control,12722,0
control,12723,0
control,12724,0
control,12725,0
control,12726,1
control,12727,0
control,12728,0
control,12729,1
control,12730,0
control,12731,0
control,12732,1
control,12733,0
control,12734,0
control,12735,0
control,12736,1
control,12737,0
control,12738,0
control,12739,0
control,12740,0
control,12741,0
control,12742,0
control,12743,1
control,12744,0
control,12745,0
control,12746,0
control,12747,1
control,12748,0
control,12749,0
control,12750,0
control,12751,0
control,12752,0
control,12753,0
control,12754,1
control,12755,0
control,12756,1
control,12757,0
control,12758,1
control,12759,1
control,12760,0
control,12761,0
control,12762,0
control,12763,1
control,12764,0
control,12765,1
control,12766,0
control,12767,0
control,12768,0
control,12769,1
control,12770,0
control,12771,0
control,12772,0
control,12773,0
control,12774,1
control,12775,0
control,12776,0
control,12777,0
control,12778,1
control,12779,0
control,12780,1
control,12781,0
control,12782,0
control,12783,0
control,12784,1
control,12785,1
control,12786,0
control,12787,1
control,12788,1
control,12789,0
control,12790,0
control,12791,0
control,12792,1
control,12793,1
control,12794,1
control,12795,1
control,12796,0
control,12797,0
control,12798,0
control,12799,1
control,12800,0
control,12801,0
control,12802,0
control,12803,0
control,12804,0
control,12805,0
control,12806,0
control,12807,1
control,12808,0
control,12809,0
control,12810,0
control,12811,0
control,12812,0
control,12813,0
control,12814,0
control,12815,1
control,12816,0
control,12817,1
control,12818,0
control,12819,0
control,12820,0
control,12821,0
control,12822,0
control,12823,0
control,12824,0
control,12825,1
control,12826,1
control,12827,0
control,12828,0
control,12829,1
control,12830,0
control,12831,1
control,12832,0
control,12833,0
control,12834,1
control,12835,0
control,12836,0
control,12837,1
control,12838,0
control,12839,1
control,12840,1
control,12841,1
control,12842,1
control,12843,0
control,12844,0
control,12845,0
control,12846,1
control,12847,1
control,12848,0
control,12849,0
control,12850,1
control,12851,1
control,12852,1
control,12853,0
control,12854,1
control,12855,0
control,12856,0
control,12857,0
control,12858,0
control,12859,1
control,12860,0
control,12861,0
control,12862,1
control,12863,0
control,12864,0
control,12865,1
control,12866,0
control,12867,0
control,12868,0
control,12869,0
control,12870,0
control,12871,1
control,12872,1
control,12873,1
control,12874,1
control,12875,1
